Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2017,All,,,ES20906,PT,ES20906,6.8
2022,All,,,ES20906,PT,ES20906,9.7
2020,All,,,ES20906,PT,ES20906,9.6
2012,All,,,ES20906,PT,ES20906,0.0
2015,All,,,ES20906,PT,ES20906,5.0
2010,All,,,ES20906,PT,ES20906,0.0
2021,All,,,ES20906,PT,ES20906,9.7
2023,All,,,ES20007,PT,ES20007,22.8
2021,All,,,ES20007,PT,ES20007,22.1
2020,All,,,ES20007,PT,ES20007,22.1
2011,All,,,ES20007,PT,ES20007,13.9
2010,All,,,ES20007,PT,ES20007,14.2
2013,All,,,ES20007,PT,ES20007,14.5
2022,All,,,ES20007,PT,ES20007,23.0
2016,All,,,ES20007,PT,ES20007,13.3
2017,All,,,ES20007,PT,ES20007,13.6
2012,All,,,ES20007,PT,ES20007,14.5
2018,All,,,ES20007,PT,ES20007,12.8
2019,All,,,ES20007,PT,ES20007,23.3
2015,All,,,ES20007,PT,ES20007,12.8
2014,All,,,ES20007,PT,ES20007,14.3
2022,All,,,ES20008,PT,ES20008,1.2
2013,All,,,ES20008,PT,ES20008,0.0
2010,All,,,ES20008,PT,ES20008,0.0
2015,All,,,ES20008,PT,ES20008,0.0
2023,All,,,ES20008,PT,ES20008,1.2
2011,All,,,ES20008,PT,ES20008,0.0
2016,All,,,ES20008,PT,ES20008,0.0
2014,All,,,ES20008,PT,ES20008,0.0
2019,All,,,ES20008,PT,ES20008,0.6
2021,All,,,ES20008,PT,ES20008,0.6
2012,All,,,ES20008,PT,ES20008,0.0
2017,All,,,ES20008,PT,ES20008,0.0
2018,All,,,ES20008,PT,ES20008,0.0
2020,All,,,ES20008,PT,ES20008,0.6
2016,All,,,ES48003,PT,ES48003,0.9
2018,All,,,ES48003,PT,ES48003,1.8
2015,All,,,ES48003,PT,ES48003,0.2
2011,All,,,ES48003,PT,ES48003,1.6
2012,All,,,ES48003,PT,ES48003,1.1
2010,All,,,ES48003,PT,ES48003,1.6
2023,All,,,ES48003,PT,ES48003,4.2
2013,All,,,ES48003,PT,ES48003,1.2
2014,All,,,ES48003,PT,ES48003,0.1
2022,All,,,ES48003,PT,ES48003,3.6
2017,All,,,ES48003,PT,ES48003,1.2
2021,All,,,ES48003,PT,ES48003,3.3
2019,All,,,ES48003,PT,ES48003,2.5
2020,All,,,ES48003,PT,ES48003,2.7
2022,All,,,ES48004,PT,ES48004,7.8
2017,All,,,ES48004,PT,ES48004,1.8
2019,All,,,ES48004,PT,ES48004,3.0
2010,All,,,ES48004,PT,ES48004,1.5
2018,All,,,ES48004,PT,ES48004,1.8
2011,All,,,ES48004,PT,ES48004,1.9
2014,All,,,ES48004,PT,ES48004,2.1
2015,All,,,ES48004,PT,ES48004,1.9
2020,All,,,ES48004,PT,ES48004,9.6
2021,All,,,ES48004,PT,ES48004,9.4
2012,All,,,ES48004,PT,ES48004,1.9
2023,All,,,ES48004,PT,ES48004,8.9
2013,All,,,ES48004,PT,ES48004,2.9
2016,All,,,ES48004,PT,ES48004,1.8
2018,All,,,ES01002,PT,ES01002,1.8
2020,All,,,ES01002,PT,ES01002,1.9
2017,All,,,ES01002,PT,ES01002,1.8
2015,All,,,ES01002,PT,ES01002,1.5
2012,All,,,ES01002,PT,ES01002,1.4
2011,All,,,ES01002,PT,ES01002,1.3
2016,All,,,ES01002,PT,ES01002,1.7
2023,All,,,ES01002,PT,ES01002,2.2
2022,All,,,ES01002,PT,ES01002,2.1
2021,All,,,ES01002,PT,ES01002,2.1
2013,All,,,ES01002,PT,ES01002,1.5
2014,All,,,ES01002,PT,ES01002,1.5
2019,All,,,ES01002,PT,ES01002,1.9
2010,All,,,ES01002,PT,ES01002,1.2
2011,All,,,ES20009,PT,ES20009,4.0
2023,All,,,ES20009,PT,ES20009,5.5
2018,All,,,ES20009,PT,ES20009,4.5
2010,All,,,ES20009,PT,ES20009,3.9
2014,All,,,ES20009,PT,ES20009,4.2
2017,All,,,ES20009,PT,ES20009,4.3
2022,All,,,ES20009,PT,ES20009,5.5
2021,All,,,ES20009,PT,ES20009,4.5
2015,All,,,ES20009,PT,ES20009,4.2
2012,All,,,ES20009,PT,ES20009,4.0
2016,All,,,ES20009,PT,ES20009,4.2
2020,All,,,ES20009,PT,ES20009,4.8
2019,All,,,ES20009,PT,ES20009,4.8
2013,All,,,ES20009,PT,ES20009,4.0
2018,All,,,ES20010,PT,ES20010,10.8
2015,All,,,ES20010,PT,ES20010,11.0
2022,All,,,ES20010,PT,ES20010,12.6
2013,All,,,ES20010,PT,ES20010,10.4
2019,All,,,ES20010,PT,ES20010,12.5
2020,All,,,ES20010,PT,ES20010,12.7
2012,All,,,ES20010,PT,ES20010,10.4
2010,All,,,ES20010,PT,ES20010,9.9
2011,All,,,ES20010,PT,ES20010,10.2
2014,All,,,ES20010,PT,ES20010,11.0
2021,All,,,ES20010,PT,ES20010,12.7
2023,All,,,ES20010,PT,ES20010,11.7
2017,All,,,ES20010,PT,ES20010,10.5
2016,All,,,ES20010,PT,ES20010,12.4
2018,All,,,ES20011,PT,ES20011,10.7
2023,All,,,ES20011,PT,ES20011,25.5
2019,All,,,ES20011,PT,ES20011,18.1
2022,All,,,ES20011,PT,ES20011,23.2
2016,All,,,ES20011,PT,ES20011,4.8
2012,All,,,ES20011,PT,ES20011,4.1
2017,All,,,ES20011,PT,ES20011,8.1
2021,All,,,ES20011,PT,ES20011,17.0
2013,All,,,ES20011,PT,ES20011,4.1
2015,All,,,ES20011,PT,ES20011,4.4
2010,All,,,ES20011,PT,ES20011,4.1
2011,All,,,ES20011,PT,ES20011,4.1
2020,All,,,ES20011,PT,ES20011,16.9
2014,All,,,ES20011,PT,ES20011,4.1
2012,All,,,ES01049,PT,ES01049,0.0
2017,All,,,ES01049,PT,ES01049,0.9
2022,All,,,ES01049,PT,ES01049,1.1
2015,All,,,ES01049,PT,ES01049,0.4
2020,All,,,ES01049,PT,ES01049,1.1
2023,All,,,ES01049,PT,ES01049,1.2
2019,All,,,ES01049,PT,ES01049,1.0
2014,All,,,ES01049,PT,ES01049,0.4
2016,All,,,ES01049,PT,ES01049,0.4
2011,All,,,ES01049,PT,ES01049,0.0
2018,All,,,ES01049,PT,ES01049,0.4
2013,All,,,ES01049,PT,ES01049,0.1
2021,All,,,ES01049,PT,ES01049,1.0
2010,All,,,ES01049,PT,ES01049,0.0
2010,All,,,ES48005,PT,ES48005,0.0
2023,All,,,ES48005,PT,ES48005,0.0
2015,All,,,ES48005,PT,ES48005,0.0
2011,All,,,ES48005,PT,ES48005,0.0
2012,All,,,ES48005,PT,ES48005,0.0
2016,All,,,ES48005,PT,ES48005,0.0
2019,All,,,ES48005,PT,ES48005,0.0
2021,All,,,ES48005,PT,ES48005,0.4
2020,All,,,ES48005,PT,ES48005,0.4
2017,All,,,ES48005,PT,ES48005,0.0
2022,All,,,ES48005,PT,ES48005,0.4
2018,All,,,ES48005,PT,ES48005,0.0
2013,All,,,ES48005,PT,ES48005,0.0
2014,All,,,ES48005,PT,ES48005,0.0
2016,All,,,ES20012,PT,ES20012,0.0
2022,All,,,ES20012,PT,ES20012,0.0
2017,All,,,ES20012,PT,ES20012,0.0
2019,All,,,ES20012,PT,ES20012,0.0
2015,All,,,ES20012,PT,ES20012,0.0
2013,All,,,ES20012,PT,ES20012,0.0
2014,All,,,ES20012,PT,ES20012,0.0
2023,All,,,ES20012,PT,ES20012,0.0
2010,All,,,ES20012,PT,ES20012,0.0
2012,All,,,ES20012,PT,ES20012,0.0
2011,All,,,ES20012,PT,ES20012,0.0
2018,All,,,ES20012,PT,ES20012,0.0
2021,All,,,ES20012,PT,ES20012,0.0
2020,All,,,ES20012,PT,ES20012,0.0
2014,All,,,ES01003,PT,ES01003,1.1
2016,All,,,ES01003,PT,ES01003,2.5
2012,All,,,ES01003,PT,ES01003,0.8
2018,All,,,ES01003,PT,ES01003,2.2
2011,All,,,ES01003,PT,ES01003,0.7
2020,All,,,ES01003,PT,ES01003,2.5
2010,All,,,ES01003,PT,ES01003,0.7
2013,All,,,ES01003,PT,ES01003,0.8
2015,All,,,ES01003,PT,ES01003,2.4
2022,All,,,ES01003,PT,ES01003,4.2
2021,All,,,ES01003,PT,ES01003,2.4
2019,All,,,ES01003,PT,ES01003,2.4
2017,All,,,ES01003,PT,ES01003,2.3
2023,All,,,ES01003,PT,ES01003,3.6
2018,All,,,ES48006,PT,ES48006,0.1
2013,All,,,ES48006,PT,ES48006,0.0
2014,All,,,ES48006,PT,ES48006,0.0
2019,All,,,ES48006,PT,ES48006,0.2
2011,All,,,ES48006,PT,ES48006,0.0
2017,All,,,ES48006,PT,ES48006,0.2
2010,All,,,ES48006,PT,ES48006,0.0
2023,All,,,ES48006,PT,ES48006,0.2
2015,All,,,ES48006,PT,ES48006,0.0
2021,All,,,ES48006,PT,ES48006,0.2
2012,All,,,ES48006,PT,ES48006,0.0
2016,All,,,ES48006,PT,ES48006,0.2
2022,All,,,ES48006,PT,ES48006,0.2
2020,All,,,ES48006,PT,ES48006,0.2
2014,All,,,ES48093,PT,ES48093,0.4
2016,All,,,ES48093,PT,ES48093,0.4
2015,All,,,ES48093,PT,ES48093,0.4
2019,All,,,ES48093,PT,ES48093,0.4
2020,All,,,ES48093,PT,ES48093,0.6
2021,All,,,ES48093,PT,ES48093,21.5
2017,All,,,ES48093,PT,ES48093,0.4
2018,All,,,ES48093,PT,ES48093,0.4
2013,All,,,ES48093,PT,ES48093,0.4
2012,All,,,ES48093,PT,ES48093,0.4
2023,All,,,ES48093,PT,ES48093,21.6
2010,All,,,ES48093,PT,ES48093,0.0
2022,All,,,ES48093,PT,ES48093,21.7
2011,All,,,ES48093,PT,ES48093,0.0
2010,All,,,ES20013,PT,ES20013,2.5
2013,All,,,ES20013,PT,ES20013,8.7
2017,All,,,ES20013,PT,ES20013,7.5
2019,All,,,ES20013,PT,ES20013,4.9
2016,All,,,ES20013,PT,ES20013,9.3
2011,All,,,ES20013,PT,ES20013,2.5
2021,All,,,ES20013,PT,ES20013,7.4
2014,All,,,ES20013,PT,ES20013,9.1
2012,All,,,ES20013,PT,ES20013,2.5
2023,All,,,ES20013,PT,ES20013,13.4
2018,All,,,ES20013,PT,ES20013,7.4
2020,All,,,ES20013,PT,ES20013,4.9
2022,All,,,ES20013,PT,ES20013,7.9
2015,All,,,ES20013,PT,ES20013,9.5
2022,All,,,ES01006,PT,ES01006,0.6
2015,All,,,ES01006,PT,ES01006,0.0
2011,All,,,ES01006,PT,ES01006,0.0
2012,All,,,ES01006,PT,ES01006,0.0
2023,All,,,ES01006,PT,ES01006,0.6
2010,All,,,ES01006,PT,ES01006,0.0
2017,All,,,ES01006,PT,ES01006,0.0
2014,All,,,ES01006,PT,ES01006,0.0
2018,All,,,ES01006,PT,ES01006,0.0
2021,All,,,ES01006,PT,ES01006,0.6
2020,All,,,ES01006,PT,ES01006,0.6
2016,All,,,ES01006,PT,ES01006,0.0
2019,All,,,ES01006,PT,ES01006,0.0
2013,All,,,ES01006,PT,ES01006,0.0
2023,All,,,ES01037,PT,ES01037,18.8
2010,All,,,ES01037,PT,ES01037,5.4
2012,All,,,ES01037,PT,ES01037,6.8
2011,All,,,ES01037,PT,ES01037,6.4
2021,All,,,ES01037,PT,ES01037,15.5
2016,All,,,ES01037,PT,ES01037,4.8
2022,All,,,ES01037,PT,ES01037,16.8
2019,All,,,ES01037,PT,ES01037,5.7
