Year,Series,Units,Value
2014,AG_LND_FOVH,PT,27.73
2015,AG_LND_FOVH,PT,30.21
2016,AG_LND_FOVH,PT,20.46
2017,AG_LND_FOVH,PT,24.62
2018,AG_LND_FOVH,PT,23.52
2019,AG_LND_FOVH,PT,28.37
2020,AG_LND_FOVH,PT,18.38
2021,AG_LND_FOVH,PT,16.8
2022,AG_LND_FOVH,PT,16.86
2016,AG_LND_NFI,PT,98.77
2017,AG_LND_NFI,PT,97.65
2018,AG_LND_NFI,PT,99.13
2019,AG_LND_NFI,PT,99.91
2020,AG_LND_NFI,PT,99.83
2021,AG_LND_NFI,PT,99.39
2022,AG_LND_NFI,PT,97.79
