Year,Series,Units,Value
2016,Population using safely managed drinking water services.,PT,100
2017,Population using safely managed drinking water services.,PT,100
2018,Population using safely managed drinking water services.,PT,100
2019,Population using safely managed drinking water services.,PT,100
2020,Population using safely managed drinking water services.,PT,100
2021,Population using safely managed drinking water services.,PT,100
2022,Population using safely managed drinking water services.,PT,100
2023,Population using safely managed drinking water services.,PT,100
2024,Population using safely managed drinking water services.,PT,100
