Year,Value,Units
2022,52.2,Por 100.000
2012,98.2,Por 100.000
2021,56.5,Por 100.000
2016,78.5,Por 100.000
2017,73.8,Por 100.000
2013,89.4,Por 100.000
2014,83.7,Por 100.000
2011,101.0,Por 100.000
2023,51.0,Por 100.000
2020,62.1,Por 100.000
2010,103.5,Por 100.000
2018,71.4,Por 100.000
2019,68.0,Por 100.000
2024,50.2,Por 100.000
2015,82.2,Por 100.000
