Year,Value,Units
2021,0.0,Por 100.000
2022,0.1,Por 100.000
2024,0.2,Por 100.000
2016,0.0,Por 100.000
2023,0.1,Por 100.000
2018,0.0,Por 100.000
2020,2.1,Por 100.000
2019,0.8,Por 100.000
2017,0.1,Por 100.000
