Year,Value,Units
2021,0.6,Por 100.000
2020,0.4,Por 100.000
2010,1.6,Por 100.000
2019,0.2,Por 100.000
2015,0.7,Por 100.000
2016,0.5,Por 100.000
2012,0.9,Por 100.000
2017,0.9,Por 100.000
2011,1.1,Por 100.000
2018,0.6,Por 100.000
2023,0.1,Por 100.000
2014,1.1,Por 100.000
2013,1.1,Por 100.000
2022,0.5,Por 100.000
