Year,Value,Units
2019,0.01,%
2022,0.0,%
2021,0.0,%
2018,0.0,%
2023,0.0,%
2017,0.01,%
2015,0.0,%
2012,0.01,%
2016,0.0,%
2011,0.0,%
2014,0.01,%
2013,0.01,%
2010,0.01,%
2020,0.0,%
