Year,Value,Units
2019,6.48,"Per 100,000"
2022,7.33,"Per 100,000"
2021,0.0,"Per 100,000"
2018,6.21,"Per 100,000"
2023,7.43,"Per 100,000"
2017,0.0,"Per 100,000"
2015,0.0,"Per 100,000"
2012,0.0,"Per 100,000"
2016,10.96,"Per 100,000"
2011,0.0,"Per 100,000"
2014,0.0,"Per 100,000"
2013,0.0,"Per 100,000"
2010,4.73,"Per 100,000"
2020,6.78,"Per 100,000"
