Year,Value,Units,Series
2018,1713.6,Square kilometers,Area of protected terrestrial areas (km2)
2021,1714.1,Square kilometers,Area of protected terrestrial areas (km2)
2015,1698.7,Square kilometers,Area of protected terrestrial areas (km2)
2015,23.5,PT,Proportion of protected terrestrial area relative to terrestrial area
2018,23.7,PT,Proportion of protected terrestrial area relative to terrestrial area
2021,23.7,PT,Proportion of protected terrestrial area relative to terrestrial area
