Year,Value,Units,Series
2018,26.7,%,Gini coefficient of equivalent disposable income (post-fiscal)
2014,27.1,%,Gini coefficient of equivalent disposable income (post-fiscal)
2016,25.8,%,Gini coefficient of equivalent disposable income (post-fiscal)
2022,26.9,%,Gini coefficient of equivalent disposable income (post-fiscal)
2020,28.2,%,Gini coefficient of equivalent disposable income (post-fiscal)
2012,25.3,%,Gini coefficient of equivalent disposable income (post-fiscal)
