Year,Value,Units
2021,0.0,PER_100000
2022,0.1,PER_100000
2024,0.2,PER_100000
2016,0.0,PER_100000
2023,0.1,PER_100000
2018,0.0,PER_100000
2020,2.1,PER_100000
2019,0.8,PER_100000
2017,0.1,PER_100000
