Year,Value,Units,Series
2019,100,PT,SE_TRA_GRDL
2022,100,PT,SE_TRA_GRDL
2015,100,PT,SE_TRA_GRDL
2023,100,PT,SE_TRA_GRDL
2018,100,PT,SE_TRA_GRDL
2014,100,PT,SE_TRA_GRDL
2016,100,PT,SE_TRA_GRDL
2012,100,PT,SE_TRA_GRDL
2013,100,PT,SE_TRA_GRDL
2021,100,PT,SE_TRA_GRDL
2025,100,PT,SE_TRA_GRDL
2024,100,PT,SE_TRA_GRDL
2020,100,PT,SE_TRA_GRDL
2017,100,PT,SE_TRA_GRDL
2011,100,PT,SE_TRA_GRDL
2010,100,PT,SE_TRA_GRDL
