Year,Value,Units,Series
2014,1.39,EUR_1000000,EU_ODA_HLTHL
2015,1.16,EUR_1000000,EU_ODA_HLTHL
2016,1.35,EUR_1000000,EU_ODA_HLTHL
2017,1.75,EUR_1000000,EU_ODA_HLTHL
2018,1.2,EUR_1000000,EU_ODA_HLTHL
2019,0.59,EUR_1000000,EU_ODA_HLTHL
2020,0.43,EUR_1000000,EU_ODA_HLTHL
2021,1.25,EUR_1000000,EU_ODA_HLTHL
2022,1.43,EUR_1000000,EU_ODA_HLTHL
2023,1.02,EUR_1000000,EU_ODA_HLTHL
2024,1.04,EUR_1000000,EU_ODA_HLTHL
