Year,Value,Units
2022,7.33,PER_100000
2012,0.0,PER_100000
2021,0.0,PER_100000
2016,10.96,PER_100000
2017,0.0,PER_100000
2013,0.0,PER_100000
2014,0.0,PER_100000
2011,0.0,PER_100000
2023,7.43,PER_100000
2020,6.78,PER_100000
2010,4.73,PER_100000
2018,6.21,PER_100000
2019,6.48,PER_100000
2024,0.0,PER_100000
2015,0.0,PER_100000
