Year,Sexo,Edad,Nacionalidad,Discapacidad,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2016,Mujer,,,,,,Zalla,%,Zalla,23.5
2022,Mujer,,,,,,Zalla,%,Zalla,14.3
2010,Mujer,,,,,,Zalla,%,Zalla,10.3
2023,Mujer,,,,,,Zalla,%,Zalla,12.8
2021,Mujer,,,,,,Zalla,%,Zalla,16.6
2015,Mujer,,,,,,Zalla,%,Zalla,20.3
2019,Mujer,,,,,,Zalla,%,Zalla,16.1
2016,Mujer,,,,,,Zambrana,%,Zambrana,22.6
2019,Mujer,,,,,,Zambrana,%,Zambrana,20.9
2021,Mujer,,,,,,Zambrana,%,Zambrana,13.8
2015,Mujer,,,,,,Zambrana,%,Zambrana,30.1
2010,Mujer,,,,,,Zambrana,%,Zambrana,13.4
2023,Mujer,,,,,,Zambrana,%,Zambrana,18.1
2022,Mujer,,,,,,Zambrana,%,Zambrana,14.1
2020,Mujer,,,,,,Zambrana,%,Zambrana,14.0
2018,Mujer,,,,,,Zambrana,%,Zambrana,30.4
2015,Mujer,,,,,,Zamudio,%,Zamudio,12.5
2010,Mujer,,,,,,Zamudio,%,Zamudio,9.7
2021,Mujer,,,,,,Zamudio,%,Zamudio,10.2
2016,Mujer,,,,,,Zamudio,%,Zamudio,14.2
2019,Mujer,,,,,,Zamudio,%,Zamudio,10.1
2023,Mujer,,,,,,Zamudio,%,Zamudio,9.1
2022,Mujer,,,,,,Zamudio,%,Zamudio,9.9
2020,Mujer,,,,,,Zamudio,%,Zamudio,10.0
2018,Mujer,,,,,,Zamudio,%,Zamudio,11.7
2016,Mujer,,,,,,Zaratamo,%,Zaratamo,15.5
2019,Mujer,,,,,,Zaratamo,%,Zaratamo,13.1
2015,Mujer,,,,,,Zaratamo,%,Zaratamo,17.3
2020,Mujer,,,,,,Zaratamo,%,Zaratamo,12.9
2010,Mujer,,,,,,Zaratamo,%,Zaratamo,8.4
2018,Mujer,,,,,,Zaratamo,%,Zaratamo,13.9
2022,Mujer,,,,,,Zaratamo,%,Zaratamo,14.7
2023,Mujer,,,,,,Zaratamo,%,Zaratamo,11.8
2021,Mujer,,,,,,Zaratamo,%,Zaratamo,12.8
2021,Mujer,,,,,,Zarautz,%,Zarautz,9.0
2019,Mujer,,,,,,Zarautz,%,Zarautz,8.5
2020,Mujer,,,,,,Zarautz,%,Zarautz,7.9
2016,Mujer,,,,,,Zarautz,%,Zarautz,14.0
2023,Mujer,,,,,,Zarautz,%,Zarautz,6.3
2010,Mujer,,,,,,Zarautz,%,Zarautz,9.0
2015,Mujer,,,,,,Zarautz,%,Zarautz,13.8
2018,Mujer,,,,,,Zarautz,%,Zarautz,9.6
2022,Mujer,,,,,,Zarautz,%,Zarautz,7.5
2020,Mujer,,,,,,Zeanuri,%,Zeanuri,6.0
2018,Mujer,,,,,,Zeanuri,%,Zeanuri,9.0
2023,Mujer,,,,,,Zeanuri,%,Zeanuri,6.8
2015,Mujer,,,,,,Zeanuri,%,Zeanuri,10.1
2021,Mujer,,,,,,Zeanuri,%,Zeanuri,9.0
2022,Mujer,,,,,,Zeanuri,%,Zeanuri,7.1
2010,Mujer,,,,,,Zeanuri,%,Zeanuri,7.5
2019,Mujer,,,,,,Zeanuri,%,Zeanuri,7.7
2016,Mujer,,,,,,Zeanuri,%,Zeanuri,6.3
2023,Mujer,,,,,,Zeberio,%,Zeberio,7.2
2022,Mujer,,,,,,Zeberio,%,Zeberio,7.5
2018,Mujer,,,,,,Zeberio,%,Zeberio,10.4
2019,Mujer,,,,,,Zeberio,%,Zeberio,8.3
2021,Mujer,,,,,,Zeberio,%,Zeberio,10.6
2020,Mujer,,,,,,Zeberio,%,Zeberio,8.7
2015,Mujer,,,,,,Zeberio,%,Zeberio,9.7
2016,Mujer,,,,,,Zeberio,%,Zeberio,10.4
2010,Mujer,,,,,,Zeberio,%,Zeberio,4.4
2015,Mujer,,,,,,Zegama,%,Zegama,11.4
2022,Mujer,,,,,,Zegama,%,Zegama,8.2
2023,Mujer,,,,,,Zegama,%,Zegama,5.4
2021,Mujer,,,,,,Zegama,%,Zegama,7.2
2019,Mujer,,,,,,Zegama,%,Zegama,7.1
2020,Mujer,,,,,,Zegama,%,Zegama,7.9
2010,Mujer,,,,,,Zegama,%,Zegama,8.9
2016,Mujer,,,,,,Zegama,%,Zegama,15.1
2018,Mujer,,,,,,Zegama,%,Zegama,11.9
2016,Mujer,,,,,,Zerain,%,Zerain,9.7
2018,Mujer,,,,,,Zerain,%,Zerain,9.7
2015,Mujer,,,,,,Zerain,%,Zerain,14.3
2022,Mujer,,,,,,Zerain,%,Zerain,1.4
2020,Mujer,,,,,,Zerain,%,Zerain,8.5
2023,Mujer,,,,,,Zerain,%,Zerain,5.9
2019,Mujer,,,,,,Zerain,%,Zerain,5.4
2010,Mujer,,,,,,Zerain,%,Zerain,8.9
2021,Mujer,,,,,,Zerain,%,Zerain,3.4
2016,Mujer,,,,,,Zestoa,%,Zestoa,19.0
2020,Mujer,,,,,,Zestoa,%,Zestoa,13.3
2021,Mujer,,,,,,Zestoa,%,Zestoa,13.2
2018,Mujer,,,,,,Zestoa,%,Zestoa,14.3
2023,Mujer,,,,,,Zestoa,%,Zestoa,8.8
2022,Mujer,,,,,,Zestoa,%,Zestoa,9.7
2015,Mujer,,,,,,Zestoa,%,Zestoa,18.1
2019,Mujer,,,,,,Zestoa,%,Zestoa,14.0
2010,Mujer,,,,,,Zestoa,%,Zestoa,9.8
2021,Mujer,,,,,,Zierbena,%,Zierbena,14.4
2023,Mujer,,,,,,Zierbena,%,Zierbena,7.4
2019,Mujer,,,,,,Zierbena,%,Zierbena,12.1
2020,Mujer,,,,,,Zierbena,%,Zierbena,12.9
2015,Mujer,,,,,,Zierbena,%,Zierbena,17.1
2010,Mujer,,,,,,Zierbena,%,Zierbena,9.1
2016,Mujer,,,,,,Zierbena,%,Zierbena,16.0
2018,Mujer,,,,,,Zierbena,%,Zierbena,13.3
2022,Mujer,,,,,,Zierbena,%,Zierbena,10.5
2016,Mujer,,,,,,Zigoitia,%,Zigoitia,9.0
2020,Mujer,,,,,,Zigoitia,%,Zigoitia,7.7
2023,Mujer,,,,,,Zigoitia,%,Zigoitia,4.8
2010,Mujer,,,,,,Zigoitia,%,Zigoitia,4.5
2021,Mujer,,,,,,Zigoitia,%,Zigoitia,6.5
2018,Mujer,,,,,,Zigoitia,%,Zigoitia,7.7
2022,Mujer,,,,,,Zigoitia,%,Zigoitia,6.6
2019,Mujer,,,,,,Zigoitia,%,Zigoitia,7.7
2015,Mujer,,,,,,Zigoitia,%,Zigoitia,6.6
2021,Mujer,,,,,,Ziortza-Bolibar,%,Ziortza-Bolibar,8.4
2019,Mujer,,,,,,Ziortza-Bolibar,%,Ziortza-Bolibar,7.8
2015,Mujer,,,,,,Ziortza-Bolibar,%,Ziortza-Bolibar,10.5
2010,Mujer,,,,,,Ziortza-Bolibar,%,Ziortza-Bolibar,13.2
2022,Mujer,,,,,,Ziortza-Bolibar,%,Ziortza-Bolibar,5.5
2016,Mujer,,,,,,Ziortza-Bolibar,%,Ziortza-Bolibar,15.0
2023,Mujer,,,,,,Ziortza-Bolibar,%,Ziortza-Bolibar,2.2
2020,Mujer,,,,,,Ziortza-Bolibar,%,Ziortza-Bolibar,8.2
2018,Mujer,,,,,,Ziortza-Bolibar,%,Ziortza-Bolibar,15.1
2016,Mujer,,,,,,Zizurkil,%,Zizurkil,15.1
2023,Mujer,,,,,,Zizurkil,%,Zizurkil,6.5
2022,Mujer,,,,,,Zizurkil,%,Zizurkil,8.2
2021,Mujer,,,,,,Zizurkil,%,Zizurkil,12.2
2020,Mujer,,,,,,Zizurkil,%,Zizurkil,11.0
2019,Mujer,,,,,,Zizurkil,%,Zizurkil,11.0
2018,Mujer,,,,,,Zizurkil,%,Zizurkil,12.8
2010,Mujer,,,,,,Zizurkil,%,Zizurkil,10.4
2015,Mujer,,,,,,Zizurkil,%,Zizurkil,17.6
2023,Mujer,,,,,,Zuia,%,Zuia,5.3
2020,Mujer,,,,,,Zuia,%,Zuia,4.2
2021,Mujer,,,,,,Zuia,%,Zuia,6.4
2010,Mujer,,,,,,Zuia,%,Zuia,6.0
2016,Mujer,,,,,,Zuia,%,Zuia,9.8
2018,Mujer,,,,,,Zuia,%,Zuia,6.0
2019,Mujer,,,,,,Zuia,%,Zuia,6.4
2022,Mujer,,,,,,Zuia,%,Zuia,6.4
2015,Mujer,,,,,,Zuia,%,Zuia,12.2
2020,Mujer,,,,,,Zumaia,%,Zumaia,9.6
2021,Mujer,,,,,,Zumaia,%,Zumaia,10.2
2022,Mujer,,,,,,Zumaia,%,Zumaia,9.1
2018,Mujer,,,,,,Zumaia,%,Zumaia,11.4
2015,Mujer,,,,,,Zumaia,%,Zumaia,13.6
2010,Mujer,,,,,,Zumaia,%,Zumaia,9.1
2023,Mujer,,,,,,Zumaia,%,Zumaia,7.3
2016,Mujer,,,,,,Zumaia,%,Zumaia,16.8
2019,Mujer,,,,,,Zumaia,%,Zumaia,9.1
2020,Mujer,,,,,,Zumarraga,%,Zumarraga,11.1
2016,Mujer,,,,,,Zumarraga,%,Zumarraga,18.5
2021,Mujer,,,,,,Zumarraga,%,Zumarraga,12.2
2010,Mujer,,,,,,Zumarraga,%,Zumarraga,9.6
2018,Mujer,,,,,,Zumarraga,%,Zumarraga,14.8
2022,Mujer,,,,,,Zumarraga,%,Zumarraga,11.1
2023,Mujer,,,,,,Zumarraga,%,Zumarraga,9.6
2015,Mujer,,,,,,Zumarraga,%,Zumarraga,15.9
2019,Mujer,,,,,,Zumarraga,%,Zumarraga,12.5
2019,Mujer,,,,,Añana (comarca),,%,Añana (comarca),13.3
2020,Mujer,,,,,Añana (comarca),,%,Añana (comarca),11.0
2022,Mujer,,,,,Añana (comarca),,%,Añana (comarca),10.3
2015,Mujer,,,,,Añana (comarca),,%,Añana (comarca),18.0
2010,Mujer,,,,,Añana (comarca),,%,Añana (comarca),11.0
2021,Mujer,,,,,Añana (comarca),,%,Añana (comarca),13.7
2016,Mujer,,,,,Añana (comarca),,%,Añana (comarca),16.7
2023,Mujer,,,,,Añana (comarca),,%,Añana (comarca),9.8
2018,Mujer,,,,,Añana (comarca),,%,Añana (comarca),15.1
2022,Mujer,,,,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,13.2
2023,Mujer,,,,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,12.4
2015,Mujer,,,,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,19.8
2021,Mujer,,,,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,16.1
2019,Mujer,,,,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,16.6
2010,Mujer,,,,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,13.0
2016,Mujer,,,,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,19.9
2018,Mujer,,,,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,17.0
2020,Mujer,,,,,Arabako Errioxa / Rioja Alavesa,,%,Arabako Errioxa / Rioja Alavesa,15.0
2015,Mujer,,,,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,16.4
2022,Mujer,,,,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,11.7
2020,Mujer,,,,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,12.9
2010,Mujer,,,,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,9.5
2023,Mujer,,,,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,10.5
2018,Mujer,,,,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,15.0
2019,Mujer,,,,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,13.4
2021,Mujer,,,,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,14.3
2016,Mujer,,,,,Arabako Kantaurialdea / Cantábrica Alavesa,,%,Arabako Kantaurialdea / Cantábrica Alavesa,18.3
2018,Mujer,,,,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,13.6
2015,Mujer,,,,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,14.9
2016,Mujer,,,,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,16.0
2022,Mujer,,,,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,11.7
2010,Mujer,,,,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,8.9
2019,Mujer,,,,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,12.8
2021,Mujer,,,,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,13.3
2023,Mujer,,,,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,10.6
2020,Mujer,,,,,Arabako Lautada / Llanada Alavesa,,%,Arabako Lautada / Llanada Alavesa,11.9
2019,Mujer,,,,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,7.2
2015,Mujer,,,,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,10.9
2021,Mujer,,,,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,8.7
2023,Mujer,,,,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,6.7
2010,Mujer,,,,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,7.9
2016,Mujer,,,,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,11.8
2020,Mujer,,,,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,7.8
2018,Mujer,,,,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,9.6
2022,Mujer,,,,,Arabako Mendialdea / Montaña Alavesa,,%,Arabako Mendialdea / Montaña Alavesa,8.1
2023,Mujer,,,,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,9.8
2020,Mujer,,,,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,10.6
2010,Mujer,,,,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,7.8
2015,Mujer,,,,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,14.7
2016,Mujer,,,,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,15.5
2022,Mujer,,,,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,10.5
2021,Mujer,,,,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,11.7
2019,Mujer,,,,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,11.5
2018,Mujer,,,,,Arratia Nerbioi / Arratia-Nervión,,%,Arratia Nerbioi / Arratia-Nervión,13.1
2020,Mujer,,,,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,11.7
2018,Mujer,,,,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,13.7
2016,Mujer,,,,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,17.7
2023,Mujer,,,,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,10.1
2010,Mujer,,,,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,9.8
2021,Mujer,,,,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,12.9
2019,Mujer,,,,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,12.4
2015,Mujer,,,,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,16.7
2022,Mujer,,,,,Bidasoa Beherea / Bajo Bidasoa,,%,Bidasoa Beherea / Bajo Bidasoa,11.9
2019,Mujer,,,,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,13.5
2022,Mujer,,,,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,12.7
2021,Mujer,,,,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,13.9
2020,Mujer,,,,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,12.3
2023,Mujer,,,,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,11.1
2018,Mujer,,,,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,14.6
2015,Mujer,,,,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,16.8
2016,Mujer,,,,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,18.0
2010,Mujer,,,,,Bilbo Handia / Gran Bilbao,,%,Bilbo Handia / Gran Bilbao,9.7
2020,Mujer,,,,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,12.1
2015,Mujer,,,,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,15.5
2022,Mujer,,,,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,11.4
2019,Mujer,,,,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,12.3
2021,Mujer,,,,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,12.7
2018,Mujer,,,,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,13.6
2023,Mujer,,,,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,10.3
2010,Mujer,,,,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,8.6
2016,Mujer,,,,,Debabarrena / Bajo Deba,,%,Debabarrena / Bajo Deba,16.6
2022,Mujer,,,,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,8.1
2021,Mujer,,,,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,9.2
2016,Mujer,,,,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,13.0
2015,Mujer,,,,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,12.3
2018,Mujer,,,,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,9.7
2023,Mujer,,,,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,7.9
2019,Mujer,,,,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,9.1
2020,Mujer,,,,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,8.4
2010,Mujer,,,,,Debagoiena / Alto Deba,,%,Debagoiena / Alto Deba,7.3
2016,Mujer,,,,,Donostialdea,,%,Donostialdea,13.4
2020,Mujer,,,,,Donostialdea,,%,Donostialdea,8.8
2021,Mujer,,,,,Donostialdea,,%,Donostialdea,10.2
2022,Mujer,,,,,Donostialdea,,%,Donostialdea,8.6
2019,Mujer,,,,,Donostialdea,,%,Donostialdea,9.4
2023,Mujer,,,,,Donostialdea,,%,Donostialdea,7.6
2010,Mujer,,,,,Donostialdea,,%,Donostialdea,8.1
2018,Mujer,,,,,Donostialdea,,%,Donostialdea,10.5
2015,Mujer,,,,,Donostialdea,,%,Donostialdea,13.2
2015,Mujer,,,,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,15.6
2023,Mujer,,,,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,8.5
2010,Mujer,,,,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,9.4
2018,Mujer,,,,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,11.9
2020,Mujer,,,,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,10.3
2019,Mujer,,,,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,10.8
2016,Mujer,,,,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,15.3
2022,Mujer,,,,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,10.4
2021,Mujer,,,,,Durangaldea / Duranguesado,,%,Durangaldea / Duranguesado,11.5
2020,Mujer,,,,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,14.4
2016,Mujer,,,,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,21.5
2015,Mujer,,,,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,19.5
2022,Mujer,,,,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,14.4
2021,Mujer,,,,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,15.5
2018,Mujer,,,,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,17.9
2010,Mujer,,,,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,9.9
2019,Mujer,,,,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,16.5
2023,Mujer,,,,,Enkartazioak / Encartaciones,,%,Enkartazioak / Encartaciones,12.2
2021,Mujer,,,,,Gernika-Bermeo,,%,Gernika-Bermeo,12.1
2023,Mujer,,,,,Gernika-Bermeo,,%,Gernika-Bermeo,8.7
2022,Mujer,,,,,Gernika-Bermeo,,%,Gernika-Bermeo,10.1
2020,Mujer,,,,,Gernika-Bermeo,,%,Gernika-Bermeo,11.6
2016,Mujer,,,,,Gernika-Bermeo,,%,Gernika-Bermeo,15.4
2019,Mujer,,,,,Gernika-Bermeo,,%,Gernika-Bermeo,12.1
2018,Mujer,,,,,Gernika-Bermeo,,%,Gernika-Bermeo,12.6
2015,Mujer,,,,,Gernika-Bermeo,,%,Gernika-Bermeo,15.9
2010,Mujer,,,,,Gernika-Bermeo,,%,Gernika-Bermeo,8.3
2022,Mujer,,,,,Goierri,,%,Goierri,9.3
2023,Mujer,,,,,Goierri,,%,Goierri,8.5
2010,Mujer,,,,,Goierri,,%,Goierri,8.7
2015,Mujer,,,,,Goierri,,%,Goierri,14.1
2019,Mujer,,,,,Goierri,,%,Goierri,10.1
2020,Mujer,,,,,Goierri,,%,Goierri,9.6
2016,Mujer,,,,,Goierri,,%,Goierri,14.6
2018,Mujer,,,,,Goierri,,%,Goierri,11.5
2021,Mujer,,,,,Goierri,,%,Goierri,10.2
2015,Mujer,,,,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,11.2
2020,Mujer,,,,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,7.7
2010,Mujer,,,,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,6.3
2022,Mujer,,,,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,7.9
2016,Mujer,,,,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,10.5
2021,Mujer,,,,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,8.9
2018,Mujer,,,,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,7.8
2019,Mujer,,,,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,8.5
2023,Mujer,,,,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,7.8
2010,Mujer,,,,,Markina-Ondarroa,,%,Markina-Ondarroa,9.2
2019,Mujer,,,,,Markina-Ondarroa,,%,Markina-Ondarroa,10.9
2018,Mujer,,,,,Markina-Ondarroa,,%,Markina-Ondarroa,11.5
2016,Mujer,,,,,Markina-Ondarroa,,%,Markina-Ondarroa,14.1
2022,Mujer,,,,,Markina-Ondarroa,,%,Markina-Ondarroa,8.7
2015,Mujer,,,,,Markina-Ondarroa,,%,Markina-Ondarroa,16.0
2020,Mujer,,,,,Markina-Ondarroa,,%,Markina-Ondarroa,10.2
2023,Mujer,,,,,Markina-Ondarroa,,%,Markina-Ondarroa,7.1
2021,Mujer,,,,,Markina-Ondarroa,,%,Markina-Ondarroa,11.3
2021,Mujer,,,,,Plentzia-Mungia,,%,Plentzia-Mungia,10.6
2020,Mujer,,,,,Plentzia-Mungia,,%,Plentzia-Mungia,9.7
2023,Mujer,,,,,Plentzia-Mungia,,%,Plentzia-Mungia,7.7
2010,Mujer,,,,,Plentzia-Mungia,,%,Plentzia-Mungia,8.9
2016,Mujer,,,,,Plentzia-Mungia,,%,Plentzia-Mungia,14.6
2018,Mujer,,,,,Plentzia-Mungia,,%,Plentzia-Mungia,11.7
2019,Mujer,,,,,Plentzia-Mungia,,%,Plentzia-Mungia,10.6
2022,Mujer,,,,,Plentzia-Mungia,,%,Plentzia-Mungia,9.2
2015,Mujer,,,,,Plentzia-Mungia,,%,Plentzia-Mungia,14.5
2015,Mujer,,,,,Tolosaldea,,%,Tolosaldea,14.0
2018,Mujer,,,,,Tolosaldea,,%,Tolosaldea,11.3
2022,Mujer,,,,,Tolosaldea,,%,Tolosaldea,8.5
2020,Mujer,,,,,Tolosaldea,,%,Tolosaldea,8.9
2016,Mujer,,,,,Tolosaldea,,%,Tolosaldea,14.2
2023,Mujer,,,,,Tolosaldea,,%,Tolosaldea,7.9
2019,Mujer,,,,,Tolosaldea,,%,Tolosaldea,10.2
2010,Mujer,,,,,Tolosaldea,,%,Tolosaldea,8.4
2021,Mujer,,,,,Tolosaldea,,%,Tolosaldea,10.0
2010,Mujer,,,,,Urola Kosta,,%,Urola Kosta,8.8
2023,Mujer,,,,,Urola Kosta,,%,Urola Kosta,7.1
2018,Mujer,,,,,Urola Kosta,,%,Urola Kosta,10.8
2016,Mujer,,,,,Urola Kosta,,%,Urola Kosta,14.9
2022,Mujer,,,,,Urola Kosta,,%,Urola Kosta,8.1
2015,Mujer,,,,,Urola Kosta,,%,Urola Kosta,13.9
2019,Mujer,,,,,Urola Kosta,,%,Urola Kosta,9.5
2021,Mujer,,,,,Urola Kosta,,%,Urola Kosta,9.9
2020,Mujer,,,,,Urola Kosta,,%,Urola Kosta,9.4
2024,Mujer,,,,Araba/Álava,,,%,Araba/Álava,7.4
2013,Mujer,,,,Araba/Álava,,,%,Araba/Álava,16.0
2018,Mujer,,,,Araba/Álava,,,%,Araba/Álava,12.4
2010,Mujer,,,,Araba/Álava,,,%,Araba/Álava,9.9
2019,Mujer,,,,Araba/Álava,,,%,Araba/Álava,11.7
2020,Mujer,,,,Araba/Álava,,,%,Araba/Álava,14.0
2015,Mujer,,,,Araba/Álava,,,%,Araba/Álava,17.5
2023,Mujer,,,,Araba/Álava,,,%,Araba/Álava,7.3
2014,Mujer,,,,Araba/Álava,,,%,Araba/Álava,18.5
2016,Mujer,,,,Araba/Álava,,,%,Araba/Álava,13.8
2021,Mujer,,,,Araba/Álava,,,%,Araba/Álava,12.3
