Year,Series,Units,Value
2018,Gini coefficient of equivalent disposable income (post-fiscal),%,26.7
2014,Gini coefficient of equivalent disposable income (post-fiscal),%,27.1
2016,Gini coefficient of equivalent disposable income (post-fiscal),%,25.8
2022,Gini coefficient of equivalent disposable income (post-fiscal),%,26.9
2020,Gini coefficient of equivalent disposable income (post-fiscal),%,28.2
2012,Gini coefficient of equivalent disposable income (post-fiscal),%,25.3
