Year,Province,County,Municipality,Units,GeoCode,Value
2022,,Bilbo Handia / Gran Bilbao,,"Per 10,000",Bilbo Handia / Gran Bilbao,4.8
2019,,Debabarrena / Bajo Deba,,"Per 10,000",Debabarrena / Bajo Deba,2.5
2023,,Debabarrena / Bajo Deba,,"Per 10,000",Debabarrena / Bajo Deba,5.7
2021,,Debabarrena / Bajo Deba,,"Per 10,000",Debabarrena / Bajo Deba,3.5
2022,,Debabarrena / Bajo Deba,,"Per 10,000",Debabarrena / Bajo Deba,3.2
2020,,Debabarrena / Bajo Deba,,"Per 10,000",Debabarrena / Bajo Deba,3.2
2020,,Debagoiena / Alto Deba,,"Per 10,000",Debagoiena / Alto Deba,2.2
2019,,Debagoiena / Alto Deba,,"Per 10,000",Debagoiena / Alto Deba,2.2
2022,,Debagoiena / Alto Deba,,"Per 10,000",Debagoiena / Alto Deba,3.2
2021,,Debagoiena / Alto Deba,,"Per 10,000",Debagoiena / Alto Deba,6.3
2023,,Debagoiena / Alto Deba,,"Per 10,000",Debagoiena / Alto Deba,6.7
2022,,Donostialdea,,"Per 10,000",Donostialdea,5.0
2020,,Donostialdea,,"Per 10,000",Donostialdea,3.5
2023,,Donostialdea,,"Per 10,000",Donostialdea,7.0
2019,,Donostialdea,,"Per 10,000",Donostialdea,3.8
2021,,Donostialdea,,"Per 10,000",Donostialdea,4.6
2019,,Durangaldea / Duranguesado,,"Per 10,000",Durangaldea / Duranguesado,2.8
2020,,Durangaldea / Duranguesado,,"Per 10,000",Durangaldea / Duranguesado,1.6
2023,,Durangaldea / Duranguesado,,"Per 10,000",Durangaldea / Duranguesado,4.6
2022,,Durangaldea / Duranguesado,,"Per 10,000",Durangaldea / Duranguesado,4.2
2021,,Durangaldea / Duranguesado,,"Per 10,000",Durangaldea / Duranguesado,2.2
2023,,Enkartazioak / Encartaciones,,"Per 10,000",Enkartazioak / Encartaciones,3.7
2019,,Enkartazioak / Encartaciones,,"Per 10,000",Enkartazioak / Encartaciones,3.7
2021,,Enkartazioak / Encartaciones,,"Per 10,000",Enkartazioak / Encartaciones,3.1
2020,,Enkartazioak / Encartaciones,,"Per 10,000",Enkartazioak / Encartaciones,5.0
2022,,Enkartazioak / Encartaciones,,"Per 10,000",Enkartazioak / Encartaciones,2.5
2022,,Gernika-Bermeo,,"Per 10,000",Gernika-Bermeo,1.3
2019,,Gernika-Bermeo,,"Per 10,000",Gernika-Bermeo,3.0
2020,,Gernika-Bermeo,,"Per 10,000",Gernika-Bermeo,1.3
2023,,Gernika-Bermeo,,"Per 10,000",Gernika-Bermeo,5.5
2021,,Gernika-Bermeo,,"Per 10,000",Gernika-Bermeo,2.6
2020,,Goierri,,"Per 10,000",Goierri,2.1
2023,,Goierri,,"Per 10,000",Goierri,3.0
2019,,Goierri,,"Per 10,000",Goierri,2.7
2021,,Goierri,,"Per 10,000",Goierri,4.4
2022,,Goierri,,"Per 10,000",Goierri,3.2
2019,,Gorbeialdea / Estribaciones del Gorbea,,"Per 10,000",Gorbeialdea / Estribaciones del Gorbea,4.8
2020,,Gorbeialdea / Estribaciones del Gorbea,,"Per 10,000",Gorbeialdea / Estribaciones del Gorbea,2.4
2023,,Gorbeialdea / Estribaciones del Gorbea,,"Per 10,000",Gorbeialdea / Estribaciones del Gorbea,4.6
2021,,Gorbeialdea / Estribaciones del Gorbea,,"Per 10,000",Gorbeialdea / Estribaciones del Gorbea,0.0
2022,,Gorbeialdea / Estribaciones del Gorbea,,"Per 10,000",Gorbeialdea / Estribaciones del Gorbea,2.4
2020,,Markina-Ondarroa,,"Per 10,000",Markina-Ondarroa,1.6
2019,,Markina-Ondarroa,,"Per 10,000",Markina-Ondarroa,3.9
2023,,Markina-Ondarroa,,"Per 10,000",Markina-Ondarroa,7.1
2022,,Markina-Ondarroa,,"Per 10,000",Markina-Ondarroa,3.1
2021,,Markina-Ondarroa,,"Per 10,000",Markina-Ondarroa,3.1
2023,,Plentzia-Mungia,,"Per 10,000",Plentzia-Mungia,4.0
2021,,Plentzia-Mungia,,"Per 10,000",Plentzia-Mungia,2.4
2019,,Plentzia-Mungia,,"Per 10,000",Plentzia-Mungia,3.5
2020,,Plentzia-Mungia,,"Per 10,000",Plentzia-Mungia,2.1
2022,,Plentzia-Mungia,,"Per 10,000",Plentzia-Mungia,6.1
2021,,Tolosaldea,,"Per 10,000",Tolosaldea,2.4
2022,,Tolosaldea,,"Per 10,000",Tolosaldea,4.4
2020,,Tolosaldea,,"Per 10,000",Tolosaldea,5.7
2019,,Tolosaldea,,"Per 10,000",Tolosaldea,1.6
2023,,Tolosaldea,,"Per 10,000",Tolosaldea,3.2
2019,,Urola Kosta,,"Per 10,000",Urola Kosta,3.4
2023,,Urola Kosta,,"Per 10,000",Urola Kosta,2.9
2020,,Urola Kosta,,"Per 10,000",Urola Kosta,1.8
2022,,Urola Kosta,,"Per 10,000",Urola Kosta,3.4
2021,,Urola Kosta,,"Per 10,000",Urola Kosta,3.7
2022,Araba/Álava,,,"Per 10,000",Araba/Álava,4.6
2023,Araba/Álava,,,"Per 10,000",Araba/Álava,5.5
2020,Araba/Álava,,,"Per 10,000",Araba/Álava,3.6
2021,Araba/Álava,,,"Per 10,000",Araba/Álava,3.1
2019,Araba/Álava,,,"Per 10,000",Araba/Álava,3.3
2023,Bizkaia,,,"Per 10,000",Bizkaia,5.5
2019,Bizkaia,,,"Per 10,000",Bizkaia,4.0
2022,Bizkaia,,,"Per 10,000",Bizkaia,4.6
2021,Bizkaia,,,"Per 10,000",Bizkaia,3.8
2020,Bizkaia,,,"Per 10,000",Bizkaia,2.9
2022,Gipuzkoa,,,"Per 10,000",Gipuzkoa,4.6
2023,Gipuzkoa,,,"Per 10,000",Gipuzkoa,6.2
2020,Gipuzkoa,,,"Per 10,000",Gipuzkoa,3.2
2021,Gipuzkoa,,,"Per 10,000",Gipuzkoa,4.8
2019,Gipuzkoa,,,"Per 10,000",Gipuzkoa,3.7
