Year,Series,Province,County,Municipality,Units,GeoCode,Value
2014,EU_SDG_02_40,,,Laguardia,PT,Laguardia,3.4
2017,EU_SDG_02_40,,,Laguardia,PT,Laguardia,3.9
2022,EU_SDG_02_40,,,Laguardia,PT,Laguardia,6.8
2021,EU_SDG_02_40,,,Laguardia,PT,Laguardia,6.1
2016,EU_SDG_02_40,,,Laguardia,PT,Laguardia,3.8
2018,EU_SDG_02_40,,,Laguardia,PT,Laguardia,3.8
2013,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,3.3
2012,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,2.9
2014,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,3.4
2023,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,6.8
2016,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,3.6
2010,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,1.8
2022,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,5.5
2021,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,4.9
2017,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,3.6
2011,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,1.9
2015,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,3.6
2020,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,4.7
2019,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,4.3
2018,EU_SDG_02_40,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,3.8
2014,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2021,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2013,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2023,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2015,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2019,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2011,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2017,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2010,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2012,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2016,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2018,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2020,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2022,EU_SDG_02_40,,,Lanestosa,PT,Lanestosa,0.0
2012,EU_SDG_02_40,,,Lantarón,PT,Lantarón,1.0
2020,EU_SDG_02_40,,,Lantarón,PT,Lantarón,2.8
2019,EU_SDG_02_40,,,Lantarón,PT,Lantarón,2.3
2011,EU_SDG_02_40,,,Lantarón,PT,Lantarón,0.8
2016,EU_SDG_02_40,,,Lantarón,PT,Lantarón,2.0
2022,EU_SDG_02_40,,,Lantarón,PT,Lantarón,3.1
2010,EU_SDG_02_40,,,Lantarón,PT,Lantarón,1.0
2014,EU_SDG_02_40,,,Lantarón,PT,Lantarón,1.1
2017,EU_SDG_02_40,,,Lantarón,PT,Lantarón,3.0
2018,EU_SDG_02_40,,,Lantarón,PT,Lantarón,2.3
2013,EU_SDG_02_40,,,Lantarón,PT,Lantarón,1.1
2021,EU_SDG_02_40,,,Lantarón,PT,Lantarón,3.1
2015,EU_SDG_02_40,,,Lantarón,PT,Lantarón,1.2
2023,EU_SDG_02_40,,,Lantarón,PT,Lantarón,4.0
2015,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2021,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.4
2023,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.5
2020,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.4
2014,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2016,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2019,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2022,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.3
2011,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2010,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2012,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2013,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2018,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2017,EU_SDG_02_40,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,0.0
2017,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,3.4
2023,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,8.7
2018,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,3.3
2010,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,0.6
2015,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,3.4
2013,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,0.8
2011,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,0.7
2021,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,10.1
2019,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,4.0
2012,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,0.8
2014,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,0.9
2016,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,3.7
2020,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,9.1
2022,EU_SDG_02_40,,,Larrabetzu,PT,Larrabetzu,10.5
2014,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2012,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2013,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2015,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2010,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2011,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2020,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2017,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2021,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2023,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2022,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2019,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2016,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2018,EU_SDG_02_40,,,Larraul,PT,Larraul,0.0
2020,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2012,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2010,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2014,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2016,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2018,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2022,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2013,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2019,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2021,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2011,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2017,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2015,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.0
2023,EU_SDG_02_40,,,Lasarte-Oria,PT,Lasarte-Oria,0.5
2016,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,2.3
2022,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,1.9
2021,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,1.9
2019,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,3.7
2012,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,1.9
2020,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,3.6
2011,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,1.4
2010,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,1.4
2015,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,2.1
2014,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,2.1
2013,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,2.0
2018,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,2.1
2017,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,2.1
2023,EU_SDG_02_40,,,Laudio/Llodio,PT,Laudio/Llodio,0.9
2018,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.0
2017,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.0
2011,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.0
2019,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.1
2015,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.0
2013,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.0
2021,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.1
2010,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.0
2012,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.0
2016,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.0
2020,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.1
2022,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.1
2014,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.0
2023,EU_SDG_02_40,,,Laukiz,PT,Laukiz,0.1
2015,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2010,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2012,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2013,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2021,EU_SDG_02_40,,,Lazkao,PT,Lazkao,1.6
2018,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2017,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2014,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2020,EU_SDG_02_40,,,Lazkao,PT,Lazkao,1.6
2016,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2011,EU_SDG_02_40,,,Lazkao,PT,Lazkao,0.0
2022,EU_SDG_02_40,,,Lazkao,PT,Lazkao,1.8
2023,EU_SDG_02_40,,,Lazkao,PT,Lazkao,2.6
2019,EU_SDG_02_40,,,Lazkao,PT,Lazkao,1.1
2013,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2020,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2018,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2016,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2014,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2012,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2017,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2019,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2010,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2015,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2023,EU_SDG_02_40,,,Leaburu,PT,Leaburu,1.0
2011,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2022,EU_SDG_02_40,,,Leaburu,PT,Leaburu,1.0
2021,EU_SDG_02_40,,,Leaburu,PT,Leaburu,0.0
2023,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.5
2013,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.0
2017,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.5
2021,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.4
2010,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.0
2011,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.0
2012,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.0
2014,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.6
2015,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.6
2016,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.5
2018,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.4
2019,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.4
2020,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.4
2022,EU_SDG_02_40,,,Legazpi,PT,Legazpi,0.5
2015,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.4
2011,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.3
2019,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.0
2010,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.0
2012,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.4
2013,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.4
2014,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.4
2023,EU_SDG_02_40,,,Legorreta,PT,Legorreta,1.9
2016,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.0
2017,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.0
2018,EU_SDG_02_40,,,Legorreta,PT,Legorreta,0.0
2020,EU_SDG_02_40,,,Legorreta,PT,Legorreta,1.2
2021,EU_SDG_02_40,,,Legorreta,PT,Legorreta,1.4
2022,EU_SDG_02_40,,,Legorreta,PT,Legorreta,2.0
2013,EU_SDG_02_40,,,Legutio,PT,Legutio,2.0
2017,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2022,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2018,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2023,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2014,EU_SDG_02_40,,,Legutio,PT,Legutio,2.0
2011,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2010,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2012,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2020,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2021,EU_SDG_02_40,,,Legutio,PT,Legutio,0.1
2019,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2015,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2016,EU_SDG_02_40,,,Legutio,PT,Legutio,0.0
2011,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2019,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2015,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2023,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,13.8
2013,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2017,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2010,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2012,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2014,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2016,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2018,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2021,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2020,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,0.0
2022,EU_SDG_02_40,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,3.6
2014,EU_SDG_02_40,,,Leioa,PT,Leioa,0.0
2018,EU_SDG_02_40,,,Leioa,PT,Leioa,0.5
2019,EU_SDG_02_40,,,Leioa,PT,Leioa,1.0
2011,EU_SDG_02_40,,,Leioa,PT,Leioa,0.0
2010,EU_SDG_02_40,,,Leioa,PT,Leioa,0.0
2013,EU_SDG_02_40,,,Leioa,PT,Leioa,0.0
2021,EU_SDG_02_40,,,Leioa,PT,Leioa,0.0
2017,EU_SDG_02_40,,,Leioa,PT,Leioa,0.0
2015,EU_SDG_02_40,,,Leioa,PT,Leioa,0.4
2023,EU_SDG_02_40,,,Leioa,PT,Leioa,0.4
2012,EU_SDG_02_40,,,Leioa,PT,Leioa,0.0
2016,EU_SDG_02_40,,,Leioa,PT,Leioa,0.0
2020,EU_SDG_02_40,,,Leioa,PT,Leioa,1.0
2022,EU_SDG_02_40,,,Leioa,PT,Leioa,0.4
2015,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2022,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,1.5
2014,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2011,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2019,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2017,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2013,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2021,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,1.3
2010,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2012,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2016,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2018,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2020,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,0.0
2023,EU_SDG_02_40,,,Lekeitio,PT,Lekeitio,1.4
2014,EU_SDG_02_40,,,Lemoa,PT,Lemoa,0.0
2023,EU_SDG_02_40,,,Lemoa,PT,Lemoa,8.8
2015,EU_SDG_02_40,,,Lemoa,PT,Lemoa,0.0
2021,EU_SDG_02_40,,,Lemoa,PT,Lemoa,9.9
2013,EU_SDG_02_40,,,Lemoa,PT,Lemoa,0.0
2011,EU_SDG_02_40,,,Lemoa,PT,Lemoa,0.0
2017,EU_SDG_02_40,,,Lemoa,PT,Lemoa,4.6
2012,EU_SDG_02_40,,,Lemoa,PT,Lemoa,0.0
2016,EU_SDG_02_40,,,Lemoa,PT,Lemoa,3.6
2018,EU_SDG_02_40,,,Lemoa,PT,Lemoa,4.6
2020,EU_SDG_02_40,,,Lemoa,PT,Lemoa,10.2
2022,EU_SDG_02_40,,,Lemoa,PT,Lemoa,9.1
2010,EU_SDG_02_40,,,Lemoa,PT,Lemoa,0.0
2019,EU_SDG_02_40,,,Lemoa,PT,Lemoa,8.1
2013,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,4.0
2010,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,4.1
2018,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,3.9
2023,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,4.0
2017,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,3.2
2015,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,4.7
2011,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,4.1
2021,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,3.8
2019,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,7.1
2012,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,4.0
2014,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,4.0
2016,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,3.4
2020,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,5.6
2022,EU_SDG_02_40,,,Lemoiz,PT,Lemoiz,4.4
2017,EU_SDG_02_40,,,Leza,PT,Leza,0.4
2015,EU_SDG_02_40,,,Leza,PT,Leza,0.0
2022,EU_SDG_02_40,,,Leza,PT,Leza,4.3
2019,EU_SDG_02_40,,,Leza,PT,Leza,0.8
2013,EU_SDG_02_40,,,Leza,PT,Leza,1.2
2018,EU_SDG_02_40,,,Leza,PT,Leza,0.7
2014,EU_SDG_02_40,,,Leza,PT,Leza,1.7
2011,EU_SDG_02_40,,,Leza,PT,Leza,0.3
2010,EU_SDG_02_40,,,Leza,PT,Leza,0.0
2012,EU_SDG_02_40,,,Leza,PT,Leza,1.2
2016,EU_SDG_02_40,,,Leza,PT,Leza,0.4
2021,EU_SDG_02_40,,,Leza,PT,Leza,2.2
2020,EU_SDG_02_40,,,Leza,PT,Leza,0.9
2023,EU_SDG_02_40,,,Leza,PT,Leza,5.4
2023,EU_SDG_02_40,,,Lezama,PT,Lezama,10.4
2015,EU_SDG_02_40,,,Lezama,PT,Lezama,7.1
2013,EU_SDG_02_40,,,Lezama,PT,Lezama,0.0
2011,EU_SDG_02_40,,,Lezama,PT,Lezama,0.0
2021,EU_SDG_02_40,,,Lezama,PT,Lezama,9.3
2017,EU_SDG_02_40,,,Lezama,PT,Lezama,7.4
2010,EU_SDG_02_40,,,Lezama,PT,Lezama,0.0
2012,EU_SDG_02_40,,,Lezama,PT,Lezama,0.0
2016,EU_SDG_02_40,,,Lezama,PT,Lezama,7.4
2018,EU_SDG_02_40,,,Lezama,PT,Lezama,9.1
2020,EU_SDG_02_40,,,Lezama,PT,Lezama,9.5
2014,EU_SDG_02_40,,,Lezama,PT,Lezama,0.0
2022,EU_SDG_02_40,,,Lezama,PT,Lezama,10.5
2019,EU_SDG_02_40,,,Lezama,PT,Lezama,9.5
2011,EU_SDG_02_40,,,Lezo,PT,Lezo,0.0
2010,EU_SDG_02_40,,,Lezo,PT,Lezo,0.2
2012,EU_SDG_02_40,,,Lezo,PT,Lezo,0.0
2014,EU_SDG_02_40,,,Lezo,PT,Lezo,0.9
2015,EU_SDG_02_40,,,Lezo,PT,Lezo,2.6
2016,EU_SDG_02_40,,,Lezo,PT,Lezo,2.6
2018,EU_SDG_02_40,,,Lezo,PT,Lezo,3.3
2019,EU_SDG_02_40,,,Lezo,PT,Lezo,4.6
2020,EU_SDG_02_40,,,Lezo,PT,Lezo,7.4
2022,EU_SDG_02_40,,,Lezo,PT,Lezo,7.9
2023,EU_SDG_02_40,,,Lezo,PT,Lezo,7.4
2017,EU_SDG_02_40,,,Lezo,PT,Lezo,3.0
2013,EU_SDG_02_40,,,Lezo,PT,Lezo,0.0
2021,EU_SDG_02_40,,,Lezo,PT,Lezo,6.6
2013,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2021,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2023,EU_SDG_02_40,,,Lizartza,PT,Lizartza,8.0
2020,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2022,EU_SDG_02_40,,,Lizartza,PT,Lizartza,7.7
2010,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2017,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2011,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2014,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2019,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2016,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2015,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2012,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2018,EU_SDG_02_40,,,Lizartza,PT,Lizartza,0.0
2015,EU_SDG_02_40,,,Loiu,PT,Loiu,0.9
2022,EU_SDG_02_40,,,Loiu,PT,Loiu,1.2
2014,EU_SDG_02_40,,,Loiu,PT,Loiu,0.1
2012,EU_SDG_02_40,,,Loiu,PT,Loiu,0.0
2020,EU_SDG_02_40,,,Loiu,PT,Loiu,1.2
2011,EU_SDG_02_40,,,Loiu,PT,Loiu,0.0
2021,EU_SDG_02_40,,,Loiu,PT,Loiu,1.3
2017,EU_SDG_02_40,,,Loiu,PT,Loiu,1.3
2013,EU_SDG_02_40,,,Loiu,PT,Loiu,0.0
2016,EU_SDG_02_40,,,Loiu,PT,Loiu,1.2
2018,EU_SDG_02_40,,,Loiu,PT,Loiu,1.5
2023,EU_SDG_02_40,,,Loiu,PT,Loiu,1.2
2010,EU_SDG_02_40,,,Loiu,PT,Loiu,0.0
2019,EU_SDG_02_40,,,Loiu,PT,Loiu,1.4
2019,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.0
2013,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.0
2021,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.8
2010,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.0
2018,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.0
2011,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.0
2017,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.2
2015,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.0
2023,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.8
2012,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.0
2014,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.0
2016,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.0
2020,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.4
2022,EU_SDG_02_40,,,Mallabia,PT,Mallabia,0.8
2016,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2013,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2011,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2019,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2010,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2012,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2014,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2018,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2020,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2022,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2023,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2017,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2021,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2015,EU_SDG_02_40,,,Mañaria,PT,Mañaria,0.0
2011,EU_SDG_02_40,,,Markina-Xemein,PT,Markina-Xemein,0.1
2015,EU_SDG_02_40,,,Markina-Xemein,PT,Markina-Xemein,0.4
2021,EU_SDG_02_40,,,Markina-Xemein,PT,Markina-Xemein,0.4
2013,EU_SDG_02_40,,,Markina-Xemein,PT,Markina-Xemein,0.4
2017,EU_SDG_02_40,,,Markina-Xemein,PT,Markina-Xemein,0.4
2012,EU_SDG_02_40,,,Markina-Xemein,PT,Markina-Xemein,0.4
2014,EU_SDG_02_40,,,Markina-Xemein,PT,Markina-Xemein,0.4
2016,EU_SDG_02_40,,,Markina-Xemein,PT,Markina-Xemein,0.4
2020,EU_SDG_02_40,,,Markina-Xemein,PT,Markina-Xemein,0.6
