Year,Series,Units,Value
2014,EU_ODA_POVG,EUR_1000000,6.84
2015,EU_ODA_POVG,EUR_1000000,6.13
2016,EU_ODA_POVG,EUR_1000000,6.94
2017,EU_ODA_POVG,EUR_1000000,8.34
2018,EU_ODA_POVG,EUR_1000000,7.92
2019,EU_ODA_POVG,EUR_1000000,6.11
2020,EU_ODA_POVG,EUR_1000000,4.99
2021,EU_ODA_POVG,EUR_1000000,7.2
2022,EU_ODA_POVG,EUR_1000000,6.88
2023,EU_ODA_POVG,EUR_1000000,6.1
2024,EU_ODA_POVG,EUR_1000000,5.91
