Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2016,EU_CPA_PTP,,,ES48094,PT,ES48094,100.0
2021,EU_CPA_PTP,,,ES48094,PT,ES48094,100.0
2013,EU_CPA_PTP,,,ES48094,PT,ES48094,100.0
2022,EU_CPA_PTP,,,ES48094,PT,ES48094,100.0
2024,EU_CPA_PTP,,,ES48094,PT,ES48094,100.0
2018,EU_CPA_PTP,,,ES48094,PT,ES48094,100.0
2020,EU_CPA_PTP,,,ES48094,PT,ES48094,100.0
2019,EU_CPA_PTP,,,ES48094,PT,ES48094,100.0
2015,EU_CPA_PTP,,,ES48094,PT,ES48094,100.0
2011,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2013,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2017,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2023,EU_CPA_PTP,,,ES20044,PT,ES20044,100.0
2022,EU_CPA_PTP,,,ES20044,PT,ES20044,100.0
2018,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2019,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2014,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2010,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2024,EU_CPA_PTP,,,ES20044,PT,ES20044,100.0
2020,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2016,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2015,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2012,EU_CPA_PTP,,,ES20044,PT,ES20044,0.0
2021,EU_CPA_PTP,,,ES20044,PT,ES20044,100.0
2023,EU_CPA_PTP,,,ES20045,PT,ES20045,100.0
2017,EU_CPA_PTP,,,ES20045,PT,ES20045,100.0
2024,EU_CPA_PTP,,,ES20045,PT,ES20045,100.0
2014,EU_CPA_PTP,,,ES20045,PT,ES20045,0.0
2018,EU_CPA_PTP,,,ES20045,PT,ES20045,100.0
2022,EU_CPA_PTP,,,ES20045,PT,ES20045,100.0
2015,EU_CPA_PTP,,,ES20045,PT,ES20045,0.0
2011,EU_CPA_PTP,,,ES20045,PT,ES20045,0.0
2020,EU_CPA_PTP,,,ES20045,PT,ES20045,100.0
2012,EU_CPA_PTP,,,ES20045,PT,ES20045,0.0
2016,EU_CPA_PTP,,,ES20045,PT,ES20045,0.0
2010,EU_CPA_PTP,,,ES20045,PT,ES20045,0.0
2019,EU_CPA_PTP,,,ES20045,PT,ES20045,100.0
2021,EU_CPA_PTP,,,ES20045,PT,ES20045,100.0
2013,EU_CPA_PTP,,,ES20045,PT,ES20045,0.0
2020,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2013,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2022,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2015,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2014,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2021,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2023,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2017,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2019,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2011,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2016,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2012,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2010,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2024,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2018,EU_CPA_PTP,,,ES01901,PT,ES01901,100.0
2020,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2010,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2024,EU_CPA_PTP,,,ES20046,PT,ES20046,100.0
2019,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2023,EU_CPA_PTP,,,ES20046,PT,ES20046,100.0
2015,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2016,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2012,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2021,EU_CPA_PTP,,,ES20046,PT,ES20046,100.0
2018,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2017,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2011,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2014,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2022,EU_CPA_PTP,,,ES20046,PT,ES20046,100.0
2013,EU_CPA_PTP,,,ES20046,PT,ES20046,0.0
2020,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2015,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2023,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2018,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2016,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2012,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2014,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2019,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2024,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2010,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2021,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2017,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2013,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2011,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2022,EU_CPA_PTP,,,ES01027,PT,ES01027,100.0
2015,EU_CPA_PTP,,,ES48049,PT,ES48049,0.0
2018,EU_CPA_PTP,,,ES48049,PT,ES48049,100.0
2022,EU_CPA_PTP,,,ES48049,PT,ES48049,100.0
2020,EU_CPA_PTP,,,ES48049,PT,ES48049,100.0
2013,EU_CPA_PTP,,,ES48049,PT,ES48049,0.0
2010,EU_CPA_PTP,,,ES48049,PT,ES48049,0.0
2017,EU_CPA_PTP,,,ES48049,PT,ES48049,100.0
2012,EU_CPA_PTP,,,ES48049,PT,ES48049,0.0
2011,EU_CPA_PTP,,,ES48049,PT,ES48049,0.0
2023,EU_CPA_PTP,,,ES48049,PT,ES48049,100.0
2019,EU_CPA_PTP,,,ES48049,PT,ES48049,100.0
2016,EU_CPA_PTP,,,ES48049,PT,ES48049,0.0
2021,EU_CPA_PTP,,,ES48049,PT,ES48049,100.0
2024,EU_CPA_PTP,,,ES48049,PT,ES48049,100.0
2014,EU_CPA_PTP,,,ES48049,PT,ES48049,0.0
2016,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2013,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2011,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2015,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2024,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2023,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2014,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2018,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2019,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2022,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2021,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2010,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2017,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2012,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2020,EU_CPA_PTP,,,ES20047,PT,ES20047,100.0
2010,EU_CPA_PTP,,,ES48910,PT,ES48910,0.0
2024,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2013,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2023,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2017,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2019,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2018,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2012,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2015,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2011,EU_CPA_PTP,,,ES48910,PT,ES48910,0.0
2014,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2016,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2021,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2020,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2022,EU_CPA_PTP,,,ES48910,PT,ES48910,100.0
2015,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2012,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2014,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2011,EU_CPA_PTP,,,ES48050,PT,ES48050,0.0
2022,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2018,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2010,EU_CPA_PTP,,,ES48050,PT,ES48050,0.0
2017,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2019,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2023,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2016,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2020,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2024,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2013,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2021,EU_CPA_PTP,,,ES48050,PT,ES48050,100.0
2022,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2023,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2015,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2011,EU_CPA_PTP,,,ES48022,PT,ES48022,0.0
2014,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2010,EU_CPA_PTP,,,ES48022,PT,ES48022,0.0
2019,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2013,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2020,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2016,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2018,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2024,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2012,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2021,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2017,EU_CPA_PTP,,,ES48022,PT,ES48022,100.0
2011,EU_CPA_PTP,,,ES48907,PT,ES48907,0.0
2021,EU_CPA_PTP,,,ES48907,PT,ES48907,100.0
2020,EU_CPA_PTP,,,ES48907,PT,ES48907,100.0
2022,EU_CPA_PTP,,,ES48907,PT,ES48907,100.0
2017,EU_CPA_PTP,,,ES48907,PT,ES48907,100.0
2016,EU_CPA_PTP,,,ES48907,PT,ES48907,0.0
2018,EU_CPA_PTP,,,ES48907,PT,ES48907,100.0
2019,EU_CPA_PTP,,,ES48907,PT,ES48907,100.0
2010,EU_CPA_PTP,,,ES48907,PT,ES48907,0.0
2014,EU_CPA_PTP,,,ES48907,PT,ES48907,0.0
2023,EU_CPA_PTP,,,ES48907,PT,ES48907,100.0
2012,EU_CPA_PTP,,,ES48907,PT,ES48907,0.0
2024,EU_CPA_PTP,,,ES48907,PT,ES48907,100.0
2015,EU_CPA_PTP,,,ES48907,PT,ES48907,0.0
2013,EU_CPA_PTP,,,ES48907,PT,ES48907,0.0
2016,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2014,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2010,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2017,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2019,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2012,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2024,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2022,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2023,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2018,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2011,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2020,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2013,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2021,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2015,EU_CPA_PTP,,,ES01019,PT,ES01019,100.0
2024,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2022,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2011,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2010,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2019,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2017,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2018,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2012,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2021,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2015,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2014,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2023,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2016,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2020,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2013,EU_CPA_PTP,,,ES01020,PT,ES01020,100.0
2013,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2020,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2021,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2012,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2015,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2016,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2019,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2010,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2022,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2018,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2014,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2024,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2023,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2017,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2011,EU_CPA_PTP,,,ES01028,PT,ES01028,100.0
2024,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2017,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2014,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2023,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2021,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2019,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2016,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2020,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2013,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2012,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2018,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2015,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2011,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2010,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2022,EU_CPA_PTP,,,ES01030,PT,ES01030,100.0
2021,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2018,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2014,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2013,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2010,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2012,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2011,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2023,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2016,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2017,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2015,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2020,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2024,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2019,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2022,EU_CPA_PTP,,,ES01031,PT,ES01031,100.0
2023,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2011,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2021,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2013,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2019,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2010,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2022,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2015,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2018,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2017,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2012,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2020,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2014,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2024,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2016,EU_CPA_PTP,,,ES01032,PT,ES01032,100.0
2010,EU_CPA_PTP,,,ES48051,PT,ES48051,0.0
2020,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2024,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2017,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2013,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2015,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2021,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2012,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2016,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2014,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2022,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2023,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2018,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2011,EU_CPA_PTP,,,ES48051,PT,ES48051,0.0
2019,EU_CPA_PTP,,,ES48051,PT,ES48051,100.0
2012,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2021,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2023,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2011,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2017,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2019,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2013,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2014,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2024,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2020,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2015,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2010,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2022,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2018,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2016,EU_CPA_PTP,,,ES01902,PT,ES01902,100.0
2021,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2022,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2018,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2019,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2012,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2023,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2017,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2015,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2024,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2010,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2016,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2013,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2020,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2014,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2011,EU_CPA_PTP,,,ES01033,PT,ES01033,100.0
2023,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2024,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2012,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2011,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2021,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2017,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2019,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2016,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2010,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2015,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2022,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2020,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2018,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2014,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2013,EU_CPA_PTP,,,ES48052,PT,ES48052,100.0
2022,EU_CPA_PTP,,,ES20048,PT,ES20048,100.0
2010,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2014,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2017,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2016,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2019,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2015,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2012,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2024,EU_CPA_PTP,,,ES20048,PT,ES20048,100.0
2023,EU_CPA_PTP,,,ES20048,PT,ES20048,100.0
2011,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2020,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2013,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2018,EU_CPA_PTP,,,ES20048,PT,ES20048,0.0
2021,EU_CPA_PTP,,,ES20048,PT,ES20048,100.0
2020,EU_CPA_PTP,,,ES20902,PT,ES20902,100.0
2017,EU_CPA_PTP,,,ES20902,PT,ES20902,100.0
2018,EU_CPA_PTP,,,ES20902,PT,ES20902,100.0
2010,EU_CPA_PTP,,,ES20902,PT,ES20902,0.0
2019,EU_CPA_PTP,,,ES20902,PT,ES20902,100.0
2016,EU_CPA_PTP,,,ES20902,PT,ES20902,0.0
2013,EU_CPA_PTP,,,ES20902,PT,ES20902,0.0
2022,EU_CPA_PTP,,,ES20902,PT,ES20902,100.0
2021,EU_CPA_PTP,,,ES20902,PT,ES20902,100.0
2011,EU_CPA_PTP,,,ES20902,PT,ES20902,0.0
2023,EU_CPA_PTP,,,ES20902,PT,ES20902,100.0
2015,EU_CPA_PTP,,,ES20902,PT,ES20902,0.0
2014,EU_CPA_PTP,,,ES20902,PT,ES20902,0.0
2012,EU_CPA_PTP,,,ES20902,PT,ES20902,0.0
2024,EU_CPA_PTP,,,ES20902,PT,ES20902,100.0
2017,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2022,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2021,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2013,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2024,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2010,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2014,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2020,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2016,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2023,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2012,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2019,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2015,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2018,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2011,EU_CPA_PTP,,,ES01036,PT,ES01036,100.0
2020,EU_CPA_PTP,,,ES48053,PT,ES48053,100.0
2019,EU_CPA_PTP,,,ES48053,PT,ES48053,100.0
2021,EU_CPA_PTP,,,ES48053,PT,ES48053,100.0
2011,EU_CPA_PTP,,,ES48053,PT,ES48053,0.0
2017,EU_CPA_PTP,,,ES48053,PT,ES48053,100.0
2013,EU_CPA_PTP,,,ES48053,PT,ES48053,0.0
2022,EU_CPA_PTP,,,ES48053,PT,ES48053,100.0
2023,EU_CPA_PTP,,,ES48053,PT,ES48053,100.0
2012,EU_CPA_PTP,,,ES48053,PT,ES48053,0.0
2024,EU_CPA_PTP,,,ES48053,PT,ES48053,100.0
2016,EU_CPA_PTP,,,ES48053,PT,ES48053,0.0
2018,EU_CPA_PTP,,,ES48053,PT,ES48053,100.0
2010,EU_CPA_PTP,,,ES48053,PT,ES48053,0.0
2014,EU_CPA_PTP,,,ES48053,PT,ES48053,0.0
2015,EU_CPA_PTP,,,ES48053,PT,ES48053,0.0
2015,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2016,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2010,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2012,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2013,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2022,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2014,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2011,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2023,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2017,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2018,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2024,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2021,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2020,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2019,EU_CPA_PTP,,,ES20049,PT,ES20049,100.0
2018,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2023,EU_CPA_PTP,,,ES20050,PT,ES20050,100.0
2022,EU_CPA_PTP,,,ES20050,PT,ES20050,100.0
2013,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2014,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2015,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2020,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2017,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2016,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2010,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2019,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2021,EU_CPA_PTP,,,ES20050,PT,ES20050,100.0
2012,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2024,EU_CPA_PTP,,,ES20050,PT,ES20050,100.0
2011,EU_CPA_PTP,,,ES20050,PT,ES20050,0.0
2012,EU_CPA_PTP,,,ES20051,PT,ES20051,100.0
2010,EU_CPA_PTP,,,ES20051,PT,ES20051,100.0
2024,EU_CPA_PTP,,,ES20051,PT,ES20051,100.0
2015,EU_CPA_PTP,,,ES20051,PT,ES20051,100.0
2016,EU_CPA_PTP,,,ES20051,PT,ES20051,100.0
2018,EU_CPA_PTP,,,ES20051,PT,ES20051,100.0
2020,EU_CPA_PTP,,,ES20051,PT,ES20051,100.0
2014,EU_CPA_PTP,,,ES20051,PT,ES20051,100.0
2019,EU_CPA_PTP,,,ES20051,PT,ES20051,100.0
