Year,Series,Units,Value
2014,EU_ODA_HLTHL,EUR_1000000,1.39
2015,EU_ODA_HLTHL,EUR_1000000,1.16
2016,EU_ODA_HLTHL,EUR_1000000,1.35
2017,EU_ODA_HLTHL,EUR_1000000,1.75
2018,EU_ODA_HLTHL,EUR_1000000,1.2
2019,EU_ODA_HLTHL,EUR_1000000,0.59
2020,EU_ODA_HLTHL,EUR_1000000,0.43
2021,EU_ODA_HLTHL,EUR_1000000,1.25
2022,EU_ODA_HLTHL,EUR_1000000,1.43
2023,EU_ODA_HLTHL,EUR_1000000,1.02
2024,EU_ODA_HLTHL,EUR_1000000,1.04
